"","mature_mirna_id","target_symbol"
"37845","hsa-miR-34a-5p","ICAM3"
"37846","hsa-miR-34a-5p","ICAM5"
"37847","hsa-miR-34a-5p","ICBP90"
"37848","hsa-miR-34a-5p","ICMT"
"37850","hsa-miR-34a-5p","ID1"
"37851","hsa-miR-34a-5p","ID2"
"37852","hsa-miR-34a-5p","ID3"
"37853","hsa-miR-34a-5p","ID4"
"37854","hsa-miR-34a-5p","IDH2"
"37855","hsa-miR-34a-5p","IDH3A"
"37856","hsa-miR-34a-5p","IDI1"
"37857","hsa-miR-34a-5p","IDO1"
"37858","hsa-miR-34a-5p","IER3"
"37859","hsa-miR-34a-5p","IER5L"
"37860","hsa-miR-34a-5p","IFFO1"
"37861","hsa-miR-34a-5p","IFI27L1"
"37862","hsa-miR-34a-5p","IFI44"
"37863","hsa-miR-34a-5p","IFI44L"
"37864","hsa-miR-34a-5p","IFI6"
"37865","hsa-miR-34a-5p","IFIT1"
"37866","hsa-miR-34a-5p","IFIT2"
"37867","hsa-miR-34a-5p","IFIT3"
"37868","hsa-miR-34a-5p","IFIT5"
"37869","hsa-miR-34a-5p","IFNAR2"
"37870","hsa-miR-34a-5p","IFNB1"
"37871","hsa-miR-34a-5p","IFNGR2"
"37872","hsa-miR-34a-5p","IFNLR1"
"37873","hsa-miR-34a-5p","IFRD1"
"37874","hsa-miR-34a-5p","IFRD2"
"37875","hsa-miR-34a-5p","IFT122"
"37876","hsa-miR-34a-5p","IFT172"
"37877","hsa-miR-34a-5p","IFT20"
"37878","hsa-miR-34a-5p","IFT22"
"37879","hsa-miR-34a-5p","IFT43"
"37880","hsa-miR-34a-5p","IFT57"
"37881","hsa-miR-34a-5p","IFT74"
"37882","hsa-miR-34a-5p","IFT88"
"37883","hsa-miR-34a-5p","IGBP1"
"37885","hsa-miR-34a-5p","IGDCC4"
"37886","hsa-miR-34a-5p","IGF1"
"37887","hsa-miR-34a-5p","IGF2BP1"
"37889","hsa-miR-34a-5p","IGFBP2"
"37890","hsa-miR-34a-5p","IGFBP4"
"37894","hsa-miR-34a-5p","IGLON5"
"37897","hsa-miR-34a-5p","IKZF4"
"37898","hsa-miR-34a-5p","IKZF5"
"37899","hsa-miR-34a-5p","IL10"
"37901","hsa-miR-34a-5p","IL15RA"
"37902","hsa-miR-34a-5p","IL17RB"
"37904","hsa-miR-34a-5p","IL17RE"
"37905","hsa-miR-34a-5p","IL18BP"
"37906","hsa-miR-34a-5p","IL18RAP"
"37907","hsa-miR-34a-5p","IL1B"
"37908","hsa-miR-34a-5p","IL1R2"
"37909","hsa-miR-34a-5p","IL1RAP"
"37912","hsa-miR-34a-5p","IL1RN"
"37913","hsa-miR-34a-5p","IL20RB"
"37914","hsa-miR-34a-5p","IL21R"
"37915","hsa-miR-34a-5p","IL22RA1"
"37917","hsa-miR-34a-5p","IL27RA"
"37918","hsa-miR-34a-5p","IL32"
"37919","hsa-miR-34a-5p","IL33"
"37920","hsa-miR-34a-5p","IL36G"
"37921","hsa-miR-34a-5p","IL6"
"37923","hsa-miR-34a-5p","ILF2"
"37924","hsa-miR-34a-5p","ILF3"
"37925","hsa-miR-34a-5p","ILRUN"
"37926","hsa-miR-34a-5p","IMP4"
"37927","hsa-miR-34a-5p","IMPA1"
"37928","hsa-miR-34a-5p","IMPAD1"
"37929","hsa-miR-34a-5p","IMPD1"
"37930","hsa-miR-34a-5p","INCENP"
"37931","hsa-miR-34a-5p","INF2"
"37932","hsa-miR-34a-5p","ING3"
"37933","hsa-miR-34a-5p","INHBA"
"37934","hsa-miR-34a-5p","INHBE"
"37936","hsa-miR-34a-5p","INPP4A"
"37938","hsa-miR-34a-5p","INPP5F"
"37939","hsa-miR-34a-5p","INPP5J"
"37940","hsa-miR-34a-5p","INSIG1"
"37941","hsa-miR-34a-5p","INSIG2"
"37942","hsa-miR-34a-5p","INTS10"
"37943","hsa-miR-34a-5p","INTS3"
"37944","hsa-miR-34a-5p","INTS8"
"37945","hsa-miR-34a-5p","INTS9"
"37946","hsa-miR-34a-5p","INTU"
"37947","hsa-miR-34a-5p","IP6K2"
"37949","hsa-miR-34a-5p","IPO5"
"37950","hsa-miR-34a-5p","IPO8"
"37951","hsa-miR-34a-5p","IPO9"
"37952","hsa-miR-34a-5p","IQCE"
"37953","hsa-miR-34a-5p","IQGAP1"
"37954","hsa-miR-34a-5p","IQUB"
"37955","hsa-miR-34a-5p","IRAK1"
"37956","hsa-miR-34a-5p","IRAK2"
"37959","hsa-miR-34a-5p","IRF2BPL"
"37961","hsa-miR-34a-5p","IRF7"
"37962","hsa-miR-34a-5p","IRX3"
"37963","hsa-miR-34a-5p","ISCA1"
"37964","hsa-miR-34a-5p","ISCU"
"37965","hsa-miR-34a-5p","ISOC1"
"37969","hsa-miR-34a-5p","ITFG2"
"37970","hsa-miR-34a-5p","ITGA11"
"37971","hsa-miR-34a-5p","ITGA2B"
"37972","hsa-miR-34a-5p","ITGA3"
"37973","hsa-miR-34a-5p","ITGAV"
"37974","hsa-miR-34a-5p","ITGB3"
"37975","hsa-miR-34a-5p","ITGB5"
"37977","hsa-miR-34a-5p","ITM2B"
"37978","hsa-miR-34a-5p","ITPR1"
"37979","hsa-miR-34a-5p","ITPRID2"
"37980","hsa-miR-34a-5p","JAK3"
"37981","hsa-miR-34a-5p","JDP2"
"37982","hsa-miR-34a-5p","JMJD4"
"37983","hsa-miR-34a-5p","JMY"
"37984","hsa-miR-34a-5p","JOSD1"
"37985","hsa-miR-34a-5p","JOSD2"
"37986","hsa-miR-34a-5p","JPT1"
"37987","hsa-miR-34a-5p","JRK"
"37988","hsa-miR-34a-5p","JUN"
"37989","hsa-miR-34a-5p","JUNB"
"37991","hsa-miR-34a-5p","KANK3"
"37992","hsa-miR-34a-5p","KANSL1"
"37993","hsa-miR-34a-5p","KATNAL1"
"37994","hsa-miR-34a-5p","KATNB1"
"37996","hsa-miR-34a-5p","KBTBD11"
"37997","hsa-miR-34a-5p","KBTBD4"
"37999","hsa-miR-34a-5p","KCNAB2"
"38001","hsa-miR-34a-5p","KCNC4"
"38003","hsa-miR-34a-5p","KCNE2"
"38007","hsa-miR-34a-5p","KCNJ10"
"38010","hsa-miR-34a-5p","KCNK6"
"38013","hsa-miR-34a-5p","KCNQ1"
"38016","hsa-miR-34a-5p","KCTD12"
"38017","hsa-miR-34a-5p","KCTD13"
"38018","hsa-miR-34a-5p","KCTD15"
"38019","hsa-miR-34a-5p","KCTD5"
"38020","hsa-miR-34a-5p","KCTD7"
"38021","hsa-miR-34a-5p","KDELR1"
"38022","hsa-miR-34a-5p","KDELR3"
"38023","hsa-miR-34a-5p","KDM1A"
"38024","hsa-miR-34a-5p","KDM2A"
"38025","hsa-miR-34a-5p","KDM2B"
"38027","hsa-miR-34a-5p","KDM4A"
"38028","hsa-miR-34a-5p","KDM4C"
"38029","hsa-miR-34a-5p","KDM6A"
"38031","hsa-miR-34a-5p","KDRF"
"38032","hsa-miR-34a-5p","KDSR"
"38033","hsa-miR-34a-5p","KEL"
"38034","hsa-miR-34a-5p","KEO4"
"38035","hsa-miR-34a-5p","KHDC1"
"38036","hsa-miR-34a-5p","KHDRBS1"
"38037","hsa-miR-34a-5p","KHK"
"38038","hsa-miR-34a-5p","KHNYN"
"38039","hsa-miR-34a-5p","KIAA0040"
"38040","hsa-miR-34a-5p","KIAA0061"
"38041","hsa-miR-34a-5p","KIAA0109"
"38042","hsa-miR-34a-5p","KIAA0232"
"38043","hsa-miR-34a-5p","KIAA0332"
"38044","hsa-miR-34a-5p","KIAA0355"
"38045","hsa-miR-34a-5p","KIAA0432"
"38046","hsa-miR-34a-5p","KIAA0513"
"38047","hsa-miR-34a-5p","KIAA0895L"
"38048","hsa-miR-34a-5p","KIAA0899"
"38050","hsa-miR-34a-5p","KIAA1109"
"38051","hsa-miR-34a-5p","KIAA1191"
"38054","hsa-miR-34a-5p","KIAA1398"
"38057","hsa-miR-34a-5p","KIAA1522"
"38058","hsa-miR-34a-5p","KIAA1578"
"38061","hsa-miR-34a-5p","KIAA1841"
"38062","hsa-miR-34a-5p","KIAA1846"
"38063","hsa-miR-34a-5p","KIAA1897"
"38065","hsa-miR-34a-5p","KIF12"
"38066","hsa-miR-34a-5p","KIF13B"
"38067","hsa-miR-34a-5p","KIF14"
"38068","hsa-miR-34a-5p","KIF15"
"38069","hsa-miR-34a-5p","KIF18A"
"38070","hsa-miR-34a-5p","KIF18B"
"38071","hsa-miR-34a-5p","KIF20A"
"38072","hsa-miR-34a-5p","KIF22"
"38073","hsa-miR-34a-5p","KIF3A"
"38074","hsa-miR-34a-5p","KIF3B"
"38075","hsa-miR-34a-5p","KIFBP"
"38076","hsa-miR-34a-5p","KIFC1"
"38077","hsa-miR-34a-5p","KIFC2"
"38078","hsa-miR-34a-5p","KIN"
"38082","hsa-miR-34a-5p","KISS1R"
"38083","hsa-miR-34a-5p","KLB"
"38084","hsa-miR-34a-5p","KLC2"
"38085","hsa-miR-34a-5p","KLF10"
"38086","hsa-miR-34a-5p","KLF11"
"38087","hsa-miR-34a-5p","KLF3"
"38088","hsa-miR-34a-5p","KLF5"
"38089","hsa-miR-34a-5p","KLHDC10"
"38090","hsa-miR-34a-5p","KLHDC3"
"38091","hsa-miR-34a-5p","KLHDC7B"
"38092","hsa-miR-34a-5p","KLHL15"
"38093","hsa-miR-34a-5p","KLHL17"
"38096","hsa-miR-34a-5p","KLHL28"
"38097","hsa-miR-34a-5p","KLHL32"
"38098","hsa-miR-34a-5p","KLHL7"
"38099","hsa-miR-34a-5p","KLK1"
"38101","hsa-miR-34a-5p","KLK6"
"38102","hsa-miR-34a-5p","KLRC3"
"38104","hsa-miR-34a-5p","KMT2B"
"38105","hsa-miR-34a-5p","KMT2E"
"38106","hsa-miR-34a-5p","KNL1"
"38107","hsa-miR-34a-5p","KNTC1"
"38108","hsa-miR-34a-5p","KOC1"
"38109","hsa-miR-34a-5p","KPNA2"
"38110","hsa-miR-34a-5p","KPNA3"
"38111","hsa-miR-34a-5p","KPNB1"
"38113","hsa-miR-34a-5p","KRCC1"
"38115","hsa-miR-34a-5p","KRI1"
"38116","hsa-miR-34a-5p","KRT10"
"38117","hsa-miR-34a-5p","KRT13"
"38118","hsa-miR-34a-5p","KRT15"
"38119","hsa-miR-34a-5p","KRT222"
"38120","hsa-miR-34a-5p","KRT23"
"38121","hsa-miR-34a-5p","KRT32"
"38124","hsa-miR-34a-5p","KRT75"
"38125","hsa-miR-34a-5p","KRT80"
"38129","hsa-miR-34a-5p","KRTAP2-3"
"38130","hsa-miR-34a-5p","KRTAP3-1"
"38131","hsa-miR-34a-5p","KRTAP4-6"
"38132","hsa-miR-34a-5p","KRTDAP"
"38133","hsa-miR-34a-5p","KSR1"
"38134","hsa-miR-34a-5p","KXD1"
"38135","hsa-miR-34a-5p","L3HYPDH"
"38137","hsa-miR-34a-5p","L3MBTL3"
"38138","hsa-miR-34a-5p","LACS2"
"38139","hsa-miR-34a-5p","LAD1"
"38140","hsa-miR-34a-5p","LAMA2"
"38141","hsa-miR-34a-5p","LAMA5"
"38142","hsa-miR-34a-5p","LAMB1"
"38143","hsa-miR-34a-5p","LAMB2"
"38144","hsa-miR-34a-5p","LAMB3"
"38145","hsa-miR-34a-5p","LAMC2"
"38146","hsa-miR-34a-5p","LAMC3"
"38147","hsa-miR-34a-5p","LAMP1"
"38148","hsa-miR-34a-5p","LAMP3"
"38149","hsa-miR-34a-5p","LAPTM4A"
"38150","hsa-miR-34a-5p","LAPTM5"
"38151","hsa-miR-34a-5p","LARGE2"
"38152","hsa-miR-34a-5p","LARP4"
"38155","hsa-miR-34a-5p","LARS1"
"38156","hsa-miR-34a-5p","LATS1"
"38157","hsa-miR-34a-5p","LBR"
"38158","hsa-miR-34a-5p","LCE3D"
"38159","hsa-miR-34a-5p","LCLAT1"
"38161","hsa-miR-34a-5p","LCN2"
"38162","hsa-miR-34a-5p","LCORL"
"38163","hsa-miR-34a-5p","LCP1"
"38165","hsa-miR-34a-5p","LDAH"
"38167","hsa-miR-34a-5p","LDHB"
"38168","hsa-miR-34a-5p","LDHD"
"38169","hsa-miR-34a-5p","LDLR"
"38171","hsa-miR-34a-5p","LDLRAD3"
"38172","hsa-miR-34a-5p","LEAP2"
"38173","hsa-miR-34a-5p","LEKR1"
"38174","hsa-miR-34a-5p","LEMD1"
"38175","hsa-miR-34a-5p","LEPROT"
"38176","hsa-miR-34a-5p","LETM2"
"38177","hsa-miR-34a-5p","LETMD1"
"38178","hsa-miR-34a-5p","LGALS1"
"38179","hsa-miR-34a-5p","LGALS12"
"38180","hsa-miR-34a-5p","LGALS3"
"38181","hsa-miR-34a-5p","LGALS8"
"38182","hsa-miR-34a-5p","LGMN"
"38184","hsa-miR-34a-5p","LIAS"
"38185","hsa-miR-34a-5p","LIG1"
"38189","hsa-miR-34a-5p","LIMCH1"
"38191","hsa-miR-34a-5p","LIME1"
"38192","hsa-miR-34a-5p","LIN37"
"38194","hsa-miR-34a-5p","LIN7A"
"38195","hsa-miR-34a-5p","LIN9"
"38196","hsa-miR-34a-5p","LINC00337"
"38197","hsa-miR-34a-5p","LINC00472"
"38198","hsa-miR-34a-5p","LINC00667"
"38199","hsa-miR-34a-5p","LINC00937"
"38200","hsa-miR-34a-5p","LINC00964"
"38201","hsa-miR-34a-5p","LINC01098"
"38202","hsa-miR-34a-5p","LINC01123"
"38203","hsa-miR-34a-5p","LINC01588"
"38204","hsa-miR-34a-5p","LINS1"
"38205","hsa-miR-34a-5p","LIPH"
"38206","hsa-miR-34a-5p","LIPT1"
"38207","hsa-miR-34a-5p","LITAF"
"38208","hsa-miR-34a-5p","LLGL2"
"38210","hsa-miR-34a-5p","LMF1"
"38211","hsa-miR-34a-5p","LMF2"
"38212","hsa-miR-34a-5p","LMNB1"
"38213","hsa-miR-34a-5p","LMNB2"
"38214","hsa-miR-34a-5p","LMNTD2"
"38217","hsa-miR-34a-5p","LNX2"
"38224","hsa-miR-34a-5p","LONP1"
"38225","hsa-miR-34a-5p","LONRF2"
"38226","hsa-miR-34a-5p","LOXL2"
"38230","hsa-miR-34a-5p","LPAR5"
"38231","hsa-miR-34a-5p","LPCAT4"
"38235","hsa-miR-34a-5p","LPXN"
"38236","hsa-miR-34a-5p","LRATD2"
"38239","hsa-miR-34a-5p","LRMDA"
"38240","hsa-miR-34a-5p","LRMP"
"38241","hsa-miR-34a-5p","LRP11"
"38242","hsa-miR-34a-5p","LRP12"
"38243","hsa-miR-34a-5p","LRP3"
"38244","hsa-miR-34a-5p","LRP8"
"38245","hsa-miR-34a-5p","LRPAP1"
"38246","hsa-miR-34a-5p","LRPPRC"
"38248","hsa-miR-34a-5p","LRRC23"
"38249","hsa-miR-34a-5p","LRRC41"
"38250","hsa-miR-34a-5p","LRRC45"
"38251","hsa-miR-34a-5p","LRRC46"
"38252","hsa-miR-34a-5p","LRRC49"
"38253","hsa-miR-34a-5p","LRRC58"
"38254","hsa-miR-34a-5p","LRRC6"
"38255","hsa-miR-34a-5p","LRRC73"
"38256","hsa-miR-34a-5p","LRRC8A"
"38257","hsa-miR-34a-5p","LRRC8B"
"38258","hsa-miR-34a-5p","LRRC8C"
"38259","hsa-miR-34a-5p","LRRC8D"
"38260","hsa-miR-34a-5p","LRRC8E"
"38261","hsa-miR-34a-5p","LRRCC1"
"38262","hsa-miR-34a-5p","LRRTM4"
"38263","hsa-miR-34a-5p","LRSAM1"
"38265","hsa-miR-34a-5p","LRTOMT"
"38266","hsa-miR-34a-5p","LSM12"
"38267","hsa-miR-34a-5p","LSM2"
"38268","hsa-miR-34a-5p","LSM7"
"38269","hsa-miR-34a-5p","LSR"
"38270","hsa-miR-34a-5p","LTA"
"38279","hsa-miR-34a-5p","LTN1"
"38280","hsa-miR-34a-5p","LUC7L2"
"38281","hsa-miR-34a-5p","LURAP1L"
"38282","hsa-miR-34a-5p","LUZP1"
"38283","hsa-miR-34a-5p","LY6E"
"38284","hsa-miR-34a-5p","LY6G5C"
"38285","hsa-miR-34a-5p","LYAR"
"38286","hsa-miR-34a-5p","LYPD3"
"38287","hsa-miR-34a-5p","LYPLA1"
"38288","hsa-miR-34a-5p","LYRM9"
"38289","hsa-miR-34a-5p","LYSMD2"
"38290","hsa-miR-34a-5p","LYZL2"
"38291","hsa-miR-34a-5p","LZIC"
"38292","hsa-miR-34a-5p","LZTFL1"
"38293","hsa-miR-34a-5p","M6PR"
"38294","hsa-miR-34a-5p","MACC1"
"38295","hsa-miR-34a-5p","MAD2L1"
"38296","hsa-miR-34a-5p","MAEA"
"38298","hsa-miR-34a-5p","MAFF"
"38299","hsa-miR-34a-5p","MAG"
"38303","hsa-miR-34a-5p","MAGEB1"
"38304","hsa-miR-34a-5p","MAGEB2"
"38306","hsa-miR-34a-5p","MAGED1"
"38311","hsa-miR-34a-5p","MAL2"
"38312","hsa-miR-34a-5p","MALT1"
"38314","hsa-miR-34a-5p","MAMLD1"
"38315","hsa-miR-34a-5p","MAN1A1"
"38316","hsa-miR-34a-5p","MAN2A2"
"38317","hsa-miR-34a-5p","MAN2B1"
"38318","hsa-miR-34a-5p","MAN2B2"
"38320","hsa-miR-34a-5p","MANBA"
"38321","hsa-miR-34a-5p","MAP11"
"38322","hsa-miR-34a-5p","MAP2"
"38323","hsa-miR-34a-5p","MAP2K2"
"38325","hsa-miR-34a-5p","MAP2K7"
"38326","hsa-miR-34a-5p","MAP3K1"
"38327","hsa-miR-34a-5p","MAP3K11"
"38330","hsa-miR-34a-5p","MAP3K20"
"38331","hsa-miR-34a-5p","MAP3K21"
"38332","hsa-miR-34a-5p","MAP3K3"
"38333","hsa-miR-34a-5p","MAP3K5"
"38334","hsa-miR-34a-5p","MAP3K7"
"38335","hsa-miR-34a-5p","MAP3K9"
"38339","hsa-miR-34a-5p","MAPK1IP1L"
"38340","hsa-miR-34a-5p","MAPK3"
"38342","hsa-miR-34a-5p","MAPK8"
"38343","hsa-miR-34a-5p","MAPK8IP1"
"38344","hsa-miR-34a-5p","MAPKAP1"
"38345","hsa-miR-34a-5p","MAPKAPK3"
"38346","hsa-miR-34a-5p","MAPRE2"
"38347","hsa-miR-34a-5p","MAPRE3"
"38348","hsa-miR-34a-5p","MARC2"
"38350","hsa-miR-34a-5p","MARCHF2"
"38351","hsa-miR-34a-5p","MARCHF3"
"38352","hsa-miR-34a-5p","MARCHF5"
"38353","hsa-miR-34a-5p","MARCHF6"
"38354","hsa-miR-34a-5p","MARF1"
"38355","hsa-miR-34a-5p","MARK3"
"38358","hsa-miR-34a-5p","MAST3"
"38359","hsa-miR-34a-5p","MAST4"
"38360","hsa-miR-34a-5p","MASTL"
"38362","hsa-miR-34a-5p","MB"
"38363","hsa-miR-34a-5p","MBD1"
"38364","hsa-miR-34a-5p","MBD3"
"38365","hsa-miR-34a-5p","MBD5"
"38366","hsa-miR-34a-5p","MBNL1"
"38367","hsa-miR-34a-5p","MBOAT2"
"38368","hsa-miR-34a-5p","MBOAT7"
"38370","hsa-miR-34a-5p","MCAT"
"38371","hsa-miR-34a-5p","MCCC2"
"38372","hsa-miR-34a-5p","MCEE"
"38373","hsa-miR-34a-5p","MCM3AP"
"38375","hsa-miR-34a-5p","MCPH1"
"38376","hsa-miR-34a-5p","MCRIP1"
"38377","hsa-miR-34a-5p","MCRIP2"
"38378","hsa-miR-34a-5p","MCTP2"
"38379","hsa-miR-34a-5p","MCTS1"
"38380","hsa-miR-34a-5p","MDC1"
"38383","hsa-miR-34a-5p","MDH1"
"38384","hsa-miR-34a-5p","MDH2"
"38385","hsa-miR-34a-5p","MEAK7"
"38386","hsa-miR-34a-5p","MECOM"
"38387","hsa-miR-34a-5p","MED13L"
"38388","hsa-miR-34a-5p","MED14"
"38389","hsa-miR-34a-5p","MED15"
"38390","hsa-miR-34a-5p","MED16"
"38391","hsa-miR-34a-5p","MED19"
"38392","hsa-miR-34a-5p","MED21"
"38393","hsa-miR-34a-5p","MED22"
"38394","hsa-miR-34a-5p","MED25"
"38395","hsa-miR-34a-5p","MED28"
"38396","hsa-miR-34a-5p","MED31"
"38397","hsa-miR-34a-5p","MED4"
"38398","hsa-miR-34a-5p","MEF2C"
"38399","hsa-miR-34a-5p","MEF2D"
"38400","hsa-miR-34a-5p","MEIG1"
"38401","hsa-miR-34a-5p","MEIS1"
"38402","hsa-miR-34a-5p","MELK"
"38403","hsa-miR-34a-5p","MEN1"
"38405","hsa-miR-34a-5p","MESD"
"38406","hsa-miR-34a-5p","METTL1"
"38407","hsa-miR-34a-5p","METTL23"
"38408","hsa-miR-34a-5p","METTL26"
"38409","hsa-miR-34a-5p","METTL27"
"38410","hsa-miR-34a-5p","METTL3"
"38411","hsa-miR-34a-5p","METTL7B"
"38412","hsa-miR-34a-5p","MFAP2"
"38414","hsa-miR-34a-5p","MFF"
"38417","hsa-miR-34a-5p","MFSD3"
"38418","hsa-miR-34a-5p","MFSD6"
"38419","hsa-miR-34a-5p","MFSD8"
"38421","hsa-miR-34a-5p","MGAT4B"
"38422","hsa-miR-34a-5p","MGLL"
"38423","hsa-miR-34a-5p","MGST1"
"38424","hsa-miR-34a-5p","MIA3"
"38426","hsa-miR-34a-5p","MICAL1"
"38427","hsa-miR-34a-5p","MICALL1"
"38428","hsa-miR-34a-5p","MICOS10"
"38430","hsa-miR-34a-5p","MIDN"
"38431","hsa-miR-34a-5p","MIEF1"
"38432","hsa-miR-34a-5p","MIEN1"
"38433","hsa-miR-34a-5p","MIER1"
"38434","hsa-miR-34a-5p","MIF4GD"
"38435","hsa-miR-34a-5p","MIGA2"
"38436","hsa-miR-34a-5p","MINDY2"
"38437","hsa-miR-34a-5p","MINDY4"
"38438","hsa-miR-34a-5p","MINK1"
"38440","hsa-miR-34a-5p","MIRLET7BHG"
"38441","hsa-miR-34a-5p","MIS18A"
"38442","hsa-miR-34a-5p","MIS18BP1"
"38443","hsa-miR-34a-5p","MISP"
"38444","hsa-miR-34a-5p","MISP3"
"38445","hsa-miR-34a-5p","MITD1"
"38447","hsa-miR-34a-5p","MLC1"
"38448","hsa-miR-34a-5p","MLF2"
"38449","hsa-miR-34a-5p","MLH1"
"38451","hsa-miR-34a-5p","MLLT6"
"38452","hsa-miR-34a-5p","MLPH"
"38453","hsa-miR-34a-5p","MLST8"
"38454","hsa-miR-34a-5p","MLXIP"
"38457","hsa-miR-34a-5p","MMGT1"
"38458","hsa-miR-34a-5p","MMP1"
"38459","hsa-miR-34a-5p","MMP10"
"38460","hsa-miR-34a-5p","MMP12"
"38461","hsa-miR-34a-5p","MMP13"
"38462","hsa-miR-34a-5p","MMP15"
"38465","hsa-miR-34a-5p","MMP3"
"38466","hsa-miR-34a-5p","MMP9"
"38467","hsa-miR-34a-5p","MMUT"
"38468","hsa-miR-34a-5p","MND1"
"38469","hsa-miR-34a-5p","MNEI"
"38470","hsa-miR-34a-5p","MNS1"
"38471","hsa-miR-34a-5p","MNT"
"38473","hsa-miR-34a-5p","MOB3A"
"38474","hsa-miR-34a-5p","MOB3B"
"38475","hsa-miR-34a-5p","MOB3C"
"38476","hsa-miR-34a-5p","MOB4"
"38477","hsa-miR-34a-5p","MOCOS"
"38478","hsa-miR-34a-5p","MOCS2"
"38479","hsa-miR-34a-5p","MOCS3"
"38480","hsa-miR-34a-5p","MOK"
"38481","hsa-miR-34a-5p","MON1B"
"38482","hsa-miR-34a-5p","MORC2"
"38483","hsa-miR-34a-5p","MORF4L1"
"38484","hsa-miR-34a-5p","MORF4L2"
"38485","hsa-miR-34a-5p","MORN2"
"38486","hsa-miR-34a-5p","MPC1"
"38487","hsa-miR-34a-5p","MPEG1"
"38488","hsa-miR-34a-5p","MPHOSPH6"
"38489","hsa-miR-34a-5p","MPHOSPH8"
"38490","hsa-miR-34a-5p","MPHOSPH9"
"38491","hsa-miR-34a-5p","MPI"
"38492","hsa-miR-34a-5p","MPP3"
"38493","hsa-miR-34a-5p","MPP5"
"38494","hsa-miR-34a-5p","MPV17"
"38495","hsa-miR-34a-5p","MPV17L2"
"38496","hsa-miR-34a-5p","MPZL2"
"38497","hsa-miR-34a-5p","MR1"
"38498","hsa-miR-34a-5p","MRAP2"
"38499","hsa-miR-34a-5p","MRC2"
"38500","hsa-miR-34a-5p","MRGPRX3"
"38501","hsa-miR-34a-5p","MRM3"
"38502","hsa-miR-34a-5p","MRNIP"
"38504","hsa-miR-34a-5p","MRNP41"
"38505","hsa-miR-34a-5p","MRPL10"
"38506","hsa-miR-34a-5p","MRPL16"
"38507","hsa-miR-34a-5p","MRPL2"
"38508","hsa-miR-34a-5p","MRPL24"
"38509","hsa-miR-34a-5p","MRPL28"
"38510","hsa-miR-34a-5p","MRPL34"
"38511","hsa-miR-34a-5p","MRPL36"
"38512","hsa-miR-34a-5p","MRPL37"
"38513","hsa-miR-34a-5p","MRPS10"
"38514","hsa-miR-34a-5p","MRPS12"
"38516","hsa-miR-34a-5p","MRPS15"
"38517","hsa-miR-34a-5p","MRPS2"
"38518","hsa-miR-34a-5p","MRPS25"
"38519","hsa-miR-34a-5p","MRPS30"
"38521","hsa-miR-34a-5p","MRTFA"
"38522","hsa-miR-34a-5p","MRVI1"
"38523","hsa-miR-34a-5p","MS4A1"
"38524","hsa-miR-34a-5p","MSANTD2"
"38525","hsa-miR-34a-5p","MSH2"
"38526","hsa-miR-34a-5p","MSH4"
"38527","hsa-miR-34a-5p","MSH6"
"38529","hsa-miR-34a-5p","MSJ1"
"38530","hsa-miR-34a-5p","MSL1"
"38531","hsa-miR-34a-5p","MSLN"
"38532","hsa-miR-34a-5p","MSMB"
"38533","hsa-miR-34a-5p","MSMO1"
"38535","hsa-miR-34a-5p","MSN"
"38536","hsa-miR-34a-5p","MSRB1"
"38537","hsa-miR-34a-5p","MST1"
"38538","hsa-miR-34a-5p","MST1R"
"38540","hsa-miR-34a-5p","MSX2"
"38541","hsa-miR-34a-5p","MT-ATP6"
"38543","hsa-miR-34a-5p","MT1F"
"38544","hsa-miR-34a-5p","MT1H"
"38545","hsa-miR-34a-5p","MT1X"
"38546","hsa-miR-34a-5p","MT2A"
"38547","hsa-miR-34a-5p","MTCL1"
"38548","hsa-miR-34a-5p","MTERF2"
"38549","hsa-miR-34a-5p","MTERF4"
"38551","hsa-miR-34a-5p","MTFMT"
"38552","hsa-miR-34a-5p","MTFR1L"
"38553","hsa-miR-34a-5p","MTFR2"
"38554","hsa-miR-34a-5p","MTHFD2"
"38555","hsa-miR-34a-5p","MTHFR"
"38556","hsa-miR-34a-5p","MTHFSD"
"38558","hsa-miR-34a-5p","MTMR11"
"38559","hsa-miR-34a-5p","MTMR12"
"38560","hsa-miR-34a-5p","MTMR6"
"38562","hsa-miR-34a-5p","MTO1"
"38564","hsa-miR-34a-5p","MTSS1"
"38566","hsa-miR-34a-5p","MTTP"
"38567","hsa-miR-34a-5p","MTURN"
"38569","hsa-miR-34a-5p","MTX3"
"38570","hsa-miR-34a-5p","MUC1"
"38572","hsa-miR-34a-5p","MVD"
"38573","hsa-miR-34a-5p","MX1"
"38574","hsa-miR-34a-5p","MX2"
"38575","hsa-miR-34a-5p","MXI1"
"38576","hsa-miR-34a-5p","MXRA7"
"38577","hsa-miR-34a-5p","My043"
"38579","hsa-miR-34a-5p","MYBL1"
"38580","hsa-miR-34a-5p","MYBL2"
"38581","hsa-miR-34a-5p","MYBPC2"
"38582","hsa-miR-34a-5p","MYCBP"
"38584","hsa-miR-34a-5p","MYD88"
"38585","hsa-miR-34a-5p","MYH14"
"38586","hsa-miR-34a-5p","MYL6"
"38587","hsa-miR-34a-5p","MYNN"
"38590","hsa-miR-34a-5p","MYO18B"
"38591","hsa-miR-34a-5p","MYO1D"
"38592","hsa-miR-34a-5p","MYO5C"
"38593","hsa-miR-34a-5p","MYO7B"
